CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore
5656,47,Female,Trainer5,60331,3,7,14,Low,Gold,89.14
5657,63,Female,Trainer9,100251,9,8,1,Low,Bronze,100
5658,37,Female,Trainer9,92099,5,3,3,High,Silver,71.53
5659,56,Female,Trainer3,89434,8,6,15,High,Gold,100
5660,29,Male,Trainer1,55772,4,7,6,High,Silver,78.28
5661,66,Female,Trainer5,106142,1,5,6,Medium,Silver,54.46
5662,34,Male,Trainer5,56433,2,2,20,Medium,Silver,49.87
5663,59,Male,Trainer5,33261,8,2,9,Low,Silver,71.29
5664,47,Female,Trainer1,32742,4,5,15,Medium,Bronze,63.42
5665,46,Female,Trainer5,109450,1,8,1,Low,Bronze,90.12
5666,36,Male,Trainer5,99029,5,10,2,Medium,Silver,100
5667,63,Male,Trainer2,68877,4,8,17,Medium,Silver,96.31
5668,28,Female,Trainer2,93681,10,7,7,Low,Silver,100
5669,51,Male,Trainer5,36922,5,3,17,High,Bronze,88.17
5670,67,Male,Trainer9,115927,3,1,6,High,Gold,71.3
5671,24,Male,Trainer1,48263,4,9,15,Low,Gold,84.51
5672,61,Female,Trainer9,83416,8,2,5,High,Gold,97.2
5673,51,Female,Trainer9,111486,6,8,5,Low,Silver,100
5674,37,Male,Trainer1,96436,5,10,7,High,Bronze,100
5675,67,Male,Trainer1,80051,10,9,19,Low,Bronze,100
5676,55,Female,Trainer3,115210,4,10,8,Medium,Silver,100
5677,41,Female,Trainer3,110292,10,9,2,Low,Silver,100
5678,27,Male,Trainer3,81700,2,7,8,High,Silver,80.42
5679,49,Female,Trainer5,76092,1,4,13,High,Gold,59.5
5680,69,Female,Trainer5,116164,4,10,8,Low,Bronze,100
5681,32,Female,Trainer5,65082,2,2,11,Medium,Bronze,42.53
5682,54,Female,Trainer3,45819,9,2,18,High,Bronze,79.97
5683,37,Female,Trainer1,54589,2,2,17,High,Gold,46
5684,20,Male,Trainer5,93468,2,2,2,Low,Bronze,73.5
5685,54,Male,Trainer1,64041,6,6,20,Medium,Gold,80.94
5686,57,Female,Trainer3,112339,6,1,15,Low,Bronze,90.79
5687,25,Female,Trainer1,68284,4,7,9,Medium,Gold,99.73
5688,57,Female,Trainer5,111594,3,4,13,Medium,Gold,100
5689,61,Female,Trainer1,68164,4,7,2,High,Silver,76.88
5690,40,Male,Trainer3,54520,5,8,17,Medium,Gold,87.96
5691,57,Male,Trainer5,66192,8,7,9,Low,Silver,100
5692,28,Female,Trainer5,33179,2,10,13,Medium,Silver,89.35
5693,63,Female,Trainer3,93679,10,8,16,High,Silver,100
5694,25,Female,Trainer9,37248,6,4,3,High,Bronze,88.01
5695,46,Female,Trainer2,43146,7,6,11,Medium,Bronze,80.64
5696,47,Female,Trainer3,60144,3,6,18,Low,Bronze,85.75
5697,27,Male,Trainer1,91874,5,4,15,High,Gold,76.66
5698,56,Male,Trainer9,87540,2,5,14,High,Silver,72.75
5699,45,Female,Trainer3,60744,3,3,2,Medium,Silver,66.83
5700,66,Female,Trainer2,65608,2,9,12,High,Bronze,100
5701,53,Male,Trainer5,93627,10,5,2,Medium,Silver,100
5702,30,Male,Trainer2,30605,1,6,13,High,Silver,64.37
5703,49,Male,Trainer2,31327,8,8,6,Low,Bronze,100
5704,53,Female,Trainer3,64778,3,7,6,Medium,Gold,75.34
5705,54,Male,Trainer5,51840,7,10,2,Medium,Silver,100
5706,43,Female,Trainer5,111282,3,7,12,Low,Gold,83.87
5707,39,Female,Trainer2,100474,7,8,11,Medium,Bronze,100
5708,21,Male,Trainer3,42192,8,2,4,High,Silver,68.57
5709,48,Female,Trainer5,34936,6,3,2,Low,Bronze,74.1
5710,35,Male,Trainer5,56112,9,3,18,High,Bronze,86.48
5711,55,Female,Trainer1,96117,1,10,12,High,Bronze,98.88
5712,41,Male,Trainer2,37393,1,4,8,Low,Gold,54.88
5713,40,Male,Trainer9,46898,2,7,3,High,Silver,61.88
5714,39,Male,Trainer2,87945,4,3,19,Medium,Gold,75.22
5715,19,Male,Trainer3,118932,6,2,4,High,Gold,84.17
5716,48,Female,Trainer5,60439,9,8,10,High,Silver,100
5717,28,Male,Trainer5,64245,5,7,7,Medium,Bronze,87.89
5718,45,Male,Trainer1,66618,9,9,6,Medium,Gold,100
5719,63,Male,Trainer5,64634,5,3,15,High,Silver,81.4
5720,49,Male,Trainer5,87194,2,8,11,Medium,Gold,100
5721,22,Female,Trainer9,96855,9,4,8,High,Gold,98.38
5722,55,Male,Trainer2,99733,9,3,12,High,Silver,99.39
5723,27,Female,Trainer5,33135,7,5,1,Medium,Silver,60.83
5724,57,Female,Trainer3,65289,4,6,3,Medium,Gold,87.87
5725,63,Female,Trainer9,118377,5,5,5,Medium,Gold,100
5726,41,Male,Trainer9,119831,1,7,19,High,Bronze,90.8
5727,52,Female,Trainer1,40495,6,9,7,High,Bronze,100
5728,61,Male,Trainer3,42524,9,3,19,High,Silver,80.2
5729,65,Male,Trainer9,100121,10,1,19,Low,Gold,100
5730,40,Male,Trainer2,98248,6,2,10,Low,Gold,94.52
5731,34,Female,Trainer3,35405,9,5,3,Medium,Bronze,72.84
5732,18,Male,Trainer2,89047,2,10,6,Low,Silver,98.56
5733,48,Female,Trainer1,55112,5,7,14,Medium,Silver,91.09
5734,48,Female,Trainer1,100306,3,2,10,Low,Silver,87.35
5735,59,Female,Trainer5,97866,7,10,16,Medium,Bronze,100
5736,59,Female,Trainer2,60971,2,4,8,Medium,Bronze,72.99
5737,51,Male,Trainer2,78067,1,1,11,Low,Gold,58.06
5738,26,Male,Trainer1,66859,10,1,11,Low,Bronze,90.95
5739,39,Male,Trainer2,52077,7,1,7,Medium,Bronze,71.58
5740,30,Male,Trainer3,86015,8,8,14,High,Bronze,100
5741,42,Male,Trainer5,95948,6,3,8,Medium,Silver,74.79
5742,65,Female,Trainer5,112274,3,2,19,Low,Silver,86.96
5743,35,Female,Trainer3,97732,10,7,18,Low,Bronze,100
5744,68,Female,Trainer9,69326,3,2,16,Medium,Silver,69.85
5745,29,Male,Trainer2,83394,3,5,20,Medium,Gold,82.83
5746,57,Female,Trainer9,91733,5,7,7,High,Gold,100
5747,34,Male,Trainer9,100559,10,9,12,High,Gold,100
5748,32,Female,Trainer2,67891,4,10,13,High,Silver,100
5749,59,Female,Trainer1,77181,10,9,20,Medium,Silver,100
5750,32,Female,Trainer2,87447,10,9,18,Low,Bronze,100
5751,32,Male,Trainer1,112991,9,4,16,Medium,Bronze,100
5752,56,Male,Trainer3,93903,1,4,12,Low,Bronze,77.74
5753,30,Male,Trainer1,37036,9,8,2,High,Silver,87.04
5754,34,Male,Trainer9,61364,8,6,9,Medium,Silver,98.03
5755,49,Female,Trainer9,75767,6,3,15,Low,Bronze,83.91
5756,26,Male,Trainer9,36320,9,5,12,Medium,Bronze,97.1
5757,57,Male,Trainer1,109557,6,2,16,High,Silver,83.58
5758,37,Female,Trainer9,106386,7,2,16,High,Silver,83.89
5759,43,Female,Trainer5,58980,4,4,4,High,Gold,51
5760,44,Female,Trainer2,106670,6,10,18,High,Bronze,100
5761,38,Male,Trainer9,114083,3,7,11,Medium,Silver,83.34
5762,35,Female,Trainer1,93932,5,4,19,Medium,Silver,85.04
5763,30,Female,Trainer9,64250,10,5,9,Medium,Bronze,100
5764,33,Male,Trainer1,33468,4,10,6,Medium,Bronze,94.23
5765,26,Female,Trainer2,42120,4,9,4,Low,Bronze,69.84
5766,29,Male,Trainer1,83660,2,3,3,Low,Bronze,66.15
5767,61,Male,Trainer2,78630,6,8,17,Low,Bronze,100
5768,55,Male,Trainer9,35410,3,3,19,High,Bronze,70.17
5769,36,Female,Trainer5,104841,7,3,4,Low,Bronze,91.9
5770,24,Female,Trainer9,112290,9,4,20,High,Gold,100
5771,52,Female,Trainer2,43907,1,6,11,High,Bronze,50.38
5772,65,Male,Trainer3,39446,6,5,16,High,Silver,96.89
5773,35,Female,Trainer3,72346,7,9,11,Medium,Bronze,100
5774,33,Male,Trainer3,88920,9,7,10,High,Silver,100
5775,56,Female,Trainer9,109019,4,10,1,High,Silver,100
5776,21,Male,Trainer1,41397,7,5,16,High,Bronze,76.75
5777,42,Male,Trainer5,87022,8,7,8,High,Silver,100
5778,49,Male,Trainer5,110528,6,8,8,High,Silver,100
5779,57,Male,Trainer9,31911,5,3,13,Medium,Bronze,83.55
5780,30,Male,Trainer2,106378,2,5,20,Low,Bronze,71.59
5781,62,Male,Trainer9,41560,1,7,13,Low,Gold,82.76
5782,34,Male,Trainer3,35610,3,9,5,Medium,Bronze,94.47
5783,66,Male,Trainer2,111362,8,3,18,Medium,Gold,100
5784,54,Male,Trainer5,36634,5,9,4,High,Bronze,96.57
5785,23,Male,Trainer9,87381,10,10,12,High,Gold,100
5786,36,Male,Trainer1,110040,5,7,6,High,Gold,90.03
5787,30,Male,Trainer1,66474,9,1,19,Low,Gold,73.58
5788,43,Female,Trainer5,96434,9,1,1,Medium,Silver,93.71
5789,31,Female,Trainer2,98687,9,6,14,Medium,Gold,100
5790,48,Male,Trainer3,111905,8,2,7,Low,Gold,89.66
5791,21,Female,Trainer1,112802,10,5,4,Low,Bronze,100
5792,56,Male,Trainer1,55231,8,7,3,Medium,Gold,100
5793,25,Female,Trainer9,84851,2,5,8,Low,Silver,70.32
5794,42,Male,Trainer5,105844,2,1,6,High,Gold,66.46
5795,30,Female,Trainer1,82405,5,8,19,Low,Bronze,100
5796,49,Male,Trainer9,104971,6,3,5,Medium,Silver,91.97
5797,55,Female,Trainer2,90246,5,1,19,Medium,Bronze,64.84
5798,55,Male,Trainer1,72514,8,7,8,Medium,Gold,100
5799,45,Female,Trainer5,53128,1,4,3,High,Gold,36
5800,47,Female,Trainer9,30594,6,1,1,Medium,Bronze,42.93
5801,20,Female,Trainer2,58930,10,5,13,High,Gold,100
5802,45,Male,Trainer9,53257,10,10,6,Medium,Gold,100
5803,20,Female,Trainer3,105538,5,7,18,Low,Silver,100
5804,62,Female,Trainer5,75376,2,4,18,High,Bronze,71.07
5805,51,Male,Trainer5,30820,8,4,18,High,Gold,100
5806,33,Male,Trainer1,56380,7,2,20,High,Gold,67.49
5807,39,Female,Trainer9,105322,10,7,18,Low,Gold,100
5808,49,Male,Trainer2,57832,5,8,16,Medium,Silver,100
5809,55,Female,Trainer1,85383,2,7,17,Low,Silver,95.58
5810,25,Female,Trainer5,52625,2,5,14,Low,Gold,54.32
5811,25,Male,Trainer9,30407,1,1,5,High,Silver,28.55
5812,23,Female,Trainer2,85209,8,4,2,Low,Silver,91.99
5813,31,Female,Trainer5,72376,6,1,20,High,Silver,100
5814,49,Male,Trainer2,52191,2,1,8,Low,Silver,42.65
5815,52,Male,Trainer9,116083,6,2,7,Medium,Silver,93.82
5816,27,Female,Trainer2,87263,4,2,5,Medium,Silver,47.7
5817,20,Female,Trainer1,33736,3,1,17,High,Bronze,35.76
5818,29,Female,Trainer1,49222,9,2,9,High,Gold,89.81
5819,66,Male,Trainer9,76438,3,5,11,High,Silver,94.38
5820,48,Female,Trainer5,111213,8,1,4,Medium,Gold,76.99
5821,46,Female,Trainer3,87688,10,6,9,High,Silver,100
5822,22,Female,Trainer3,34796,8,2,14,High,Bronze,77.51
5823,69,Male,Trainer3,52647,5,9,17,High,Bronze,100
5824,42,Female,Trainer5,114842,6,6,11,High,Bronze,90.72
5825,58,Female,Trainer1,93753,5,1,5,Medium,Silver,78.88
5826,48,Male,Trainer1,74041,4,3,12,Low,Bronze,73.86
5827,38,Male,Trainer1,83829,3,2,3,Medium,Bronze,65.4
5828,37,Female,Trainer9,106019,8,7,8,Medium,Gold,100
5829,56,Male,Trainer1,33387,6,4,15,Medium,Bronze,87.65
5830,39,Female,Trainer1,115852,1,3,20,High,Gold,69.49
5831,21,Female,Trainer1,99440,8,2,14,Medium,Bronze,89.23
5832,30,Male,Trainer3,113413,4,5,12,High,Gold,85.85
5833,62,Female,Trainer2,42088,2,4,4,Low,Silver,74.06
5834,59,Female,Trainer1,37790,5,6,1,High,Bronze,63.46
5835,67,Female,Trainer2,100870,2,9,19,Medium,Silver,100
5836,66,Female,Trainer1,96009,2,9,1,Low,Bronze,94.06
5837,37,Female,Trainer3,69437,10,4,8,Medium,Gold,100
5838,69,Male,Trainer3,53331,6,6,7,High,Gold,91.99
5839,30,Female,Trainer2,70190,5,3,16,Medium,Bronze,80.4
5840,34,Female,Trainer3,47227,10,1,2,Medium,Bronze,71.75
5841,53,Male,Trainer9,82750,8,8,7,Medium,Silver,100
5842,50,Male,Trainer5,84064,10,10,15,High,Bronze,100
5843,18,Male,Trainer5,68735,3,7,18,Low,Bronze,78.83
5844,32,Male,Trainer1,79038,8,5,5,High,Gold,100
5845,30,Male,Trainer3,38135,8,7,17,High,Gold,90.89
5846,34,Male,Trainer5,68059,4,6,12,High,Silver,99.48
5847,41,Male,Trainer2,87329,8,8,14,Medium,Bronze,100
5848,25,Male,Trainer2,67709,4,9,1,High,Bronze,79.08
5849,67,Female,Trainer2,91057,10,7,7,Medium,Gold,100
5850,44,Female,Trainer1,107259,4,2,5,Medium,Silver,79.54
5851,62,Male,Trainer5,46958,4,7,12,Medium,Bronze,100
5852,40,Female,Trainer5,54855,6,10,20,Low,Gold,100
5853,63,Female,Trainer5,49969,6,5,16,Medium,Gold,92.08
5854,25,Female,Trainer2,83841,1,2,20,Low,Silver,65.36
5855,25,Female,Trainer2,69811,4,6,12,Medium,Bronze,71.78
5856,43,Female,Trainer1,55179,3,2,13,Medium,Silver,70.31
5857,64,Male,Trainer9,78488,9,7,17,Medium,Silver,100
5858,30,Male,Trainer5,89895,10,7,16,Medium,Bronze,100
5859,56,Female,Trainer1,76539,9,1,4,Medium,Silver,74.98
5860,54,Male,Trainer2,86892,1,7,14,Low,Gold,94.16
5861,66,Female,Trainer9,42715,2,2,12,Low,Bronze,55.61
5862,45,Female,Trainer3,56102,9,6,6,High,Gold,100
5863,42,Female,Trainer9,101107,2,8,19,Medium,Silver,100
5864,33,Male,Trainer1,44465,6,6,4,Medium,Gold,95.41
5865,19,Female,Trainer9,85767,2,8,16,High,Silver,85.29
5866,35,Female,Trainer2,82618,5,9,8,Low,Gold,100
5867,34,Female,Trainer9,68359,7,2,15,High,Silver,75.7
5868,47,Male,Trainer2,100906,1,1,9,Low,Bronze,64.58
5869,56,Female,Trainer9,87254,6,2,7,Low,Silver,100
5870,30,Male,Trainer1,49578,8,3,14,Low,Silver,75.06
5871,49,Female,Trainer3,105270,7,9,8,Low,Gold,100
5872,67,Female,Trainer5,113426,10,3,2,Low,Gold,99.35
5873,46,Female,Trainer9,81522,8,9,10,High,Gold,100
5874,63,Male,Trainer3,32419,5,3,12,High,Silver,85.62
5875,47,Female,Trainer9,105181,1,7,13,Medium,Silver,78.84
5876,35,Female,Trainer3,96858,3,5,5,Low,Gold,74.35
5877,30,Female,Trainer2,43193,5,3,16,Medium,Silver,74.51
5878,60,Female,Trainer3,65406,5,8,10,High,Silver,100
5879,38,Female,Trainer5,98170,9,4,9,Low,Gold,100
5880,47,Female,Trainer3,47383,3,4,12,Low,Bronze,62.89
5881,38,Male,Trainer5,95407,5,7,19,Low,Gold,100
5882,65,Female,Trainer5,78032,2,5,19,Medium,Bronze,78.98
5883,34,Male,Trainer3,52972,2,1,18,Medium,Silver,55.09
5884,57,Female,Trainer5,52495,5,3,17,Low,Gold,82.74
5885,36,Male,Trainer5,52565,9,7,15,Medium,Silver,100
5886,69,Female,Trainer2,89027,2,7,18,Low,Bronze,64.19
5887,32,Male,Trainer1,81655,8,7,12,Low,Silver,100
5888,26,Female,Trainer2,73762,3,4,7,High,Gold,58.98
5889,69,Male,Trainer1,66660,3,7,6,High,Silver,83.05
5890,27,Female,Trainer1,54118,2,4,20,Low,Bronze,51.01
5891,61,Male,Trainer2,106816,4,1,20,Medium,Bronze,82
5892,48,Female,Trainer5,69853,7,3,6,High,Gold,78.74
5893,40,Female,Trainer2,69297,5,10,6,Medium,Silver,100
5894,69,Female,Trainer5,108986,3,6,1,Medium,Gold,99.22
5895,47,Male,Trainer2,108413,8,7,9,High,Gold,100
5896,50,Male,Trainer2,84737,8,9,4,Medium,Bronze,100
5897,69,Male,Trainer9,44089,8,10,5,Medium,Gold,100
5898,26,Female,Trainer3,40518,4,6,20,High,Silver,75.05
5899,64,Male,Trainer2,111610,3,5,1,Medium,Silver,72.38
5900,18,Female,Trainer3,49702,8,7,13,Low,Gold,100
5901,61,Female,Trainer5,109720,6,3,20,Low,Silver,100
5902,52,Female,Trainer9,81639,7,5,14,Medium,Bronze,96.2
5903,28,Female,Trainer9,112843,1,3,14,Medium,Silver,65.6
5904,51,Female,Trainer1,45396,10,3,13,High,Silver,100
5905,33,Female,Trainer3,96558,6,2,3,Low,Silver,68.53
5906,26,Female,Trainer9,51055,3,3,20,High,Silver,60.16
5907,49,Male,Trainer5,97886,7,10,6,High,Gold,100
5908,32,Male,Trainer1,116510,3,6,3,Low,Gold,89.49
5909,29,Female,Trainer9,90415,2,10,12,Low,Gold,89.05
5910,50,Female,Trainer5,88160,3,3,13,Low,Bronze,76.8
5911,62,Male,Trainer3,60529,10,9,4,Medium,Silver,100
5912,31,Female,Trainer5,63324,7,4,5,High,Bronze,71.19
5913,25,Male,Trainer5,50537,1,8,20,High,Bronze,86.35
5914,25,Female,Trainer5,57624,9,9,16,High,Gold,100
5915,44,Female,Trainer2,35378,8,4,12,Low,Bronze,90.59
5916,29,Male,Trainer9,99209,9,2,5,Low,Gold,100
5917,18,Male,Trainer5,82465,3,4,19,High,Gold,68.36
5918,60,Female,Trainer1,90742,9,2,4,Low,Silver,91.71
5919,57,Female,Trainer2,62597,3,7,18,High,Bronze,100
5920,59,Male,Trainer5,103072,5,7,11,Medium,Silver,92.91
5921,68,Male,Trainer5,48745,5,3,13,Medium,Silver,79.64
5922,28,Male,Trainer9,37411,9,4,16,Medium,Silver,93.56
5923,56,Female,Trainer2,70228,1,7,3,Low,Gold,67.4
5924,60,Male,Trainer5,89722,2,7,16,High,Gold,95.63
5925,48,Female,Trainer5,117841,6,10,20,Low,Silver,100
5926,34,Male,Trainer3,95402,5,7,1,High,Gold,91.1
5927,50,Male,Trainer1,71865,4,3,17,Medium,Bronze,69.55
5928,49,Male,Trainer1,82301,3,3,3,Medium,Gold,80.67
5929,46,Male,Trainer9,36651,1,5,18,Medium,Silver,69.16
5930,38,Female,Trainer2,82540,9,10,2,Low,Bronze,100
5931,38,Female,Trainer5,89841,1,1,7,Medium,Bronze,49.58
5932,57,Male,Trainer2,86422,7,3,4,Low,Gold,89.84
5933,40,Female,Trainer9,53113,5,9,2,Low,Silver,91.17
5934,23,Female,Trainer3,45327,2,8,7,Low,Silver,71.88
5935,39,Female,Trainer9,103756,4,4,20,High,Gold,82.73
5936,67,Male,Trainer1,105441,10,4,6,Medium,Silver,100
5937,55,Male,Trainer3,76400,2,3,12,Medium,Gold,59.21
5938,54,Female,Trainer5,70184,7,7,9,Medium,Silver,100
5939,62,Male,Trainer9,110125,4,10,13,Low,Bronze,100
5940,68,Male,Trainer2,38941,8,8,12,Medium,Gold,100
5941,25,Male,Trainer2,43975,1,8,13,High,Gold,59.05
5942,58,Male,Trainer1,71640,9,5,4,High,Gold,100
5943,66,Female,Trainer1,84293,8,1,7,Low,Silver,95.82
5944,52,Female,Trainer1,100153,7,9,19,High,Silver,100
5945,68,Male,Trainer1,77803,8,6,20,High,Gold,100
5946,28,Female,Trainer5,96713,4,9,9,Medium,Bronze,100
5947,41,Female,Trainer3,74171,7,3,13,Low,Bronze,88.47
5948,66,Female,Trainer1,73027,5,10,15,High,Silver,100
5949,38,Female,Trainer9,115473,7,5,19,Low,Gold,100
5950,68,Female,Trainer5,46597,5,10,19,Medium,Gold,100
5951,19,Male,Trainer3,44910,2,9,2,Medium,Gold,57.84
5952,57,Female,Trainer5,31871,10,7,7,Low,Silver,100
5953,36,Female,Trainer2,75297,10,3,17,Low,Silver,87.13
5954,56,Male,Trainer5,89875,5,8,20,Low,Gold,100
5955,45,Male,Trainer5,84550,3,7,5,High,Gold,85.59
5956,34,Male,Trainer2,77246,5,5,19,High,Gold,83.05
5957,23,Female,Trainer2,105660,5,5,2,Low,Silver,90.01
5958,36,Female,Trainer2,83133,6,9,2,High,Bronze,95.05
5959,55,Male,Trainer5,63749,8,7,7,High,Gold,100
5960,45,Female,Trainer2,73912,8,9,9,High,Gold,100
5961,19,Male,Trainer1,79613,2,7,3,Low,Bronze,74.19
5962,55,Male,Trainer9,113526,6,5,19,Medium,Bronze,100
5963,54,Female,Trainer9,91250,8,8,4,Medium,Gold,100
5964,68,Male,Trainer2,57670,10,6,7,High,Gold,100
5965,69,Female,Trainer3,100744,2,3,13,High,Bronze,74.02
5966,21,Male,Trainer5,98438,5,5,3,High,Bronze,85.16
5967,39,Male,Trainer9,33530,2,2,13,High,Gold,48.7
5968,43,Male,Trainer1,78927,10,10,5,Low,Bronze,100
5969,66,Female,Trainer3,117744,2,9,3,Low,Bronze,100
5970,60,Male,Trainer3,68891,3,2,6,Low,Silver,55.2
5971,53,Male,Trainer1,97558,5,6,17,Medium,Silver,91.39
5972,30,Male,Trainer5,91145,6,5,14,Low,Bronze,87.24
5973,69,Female,Trainer5,97391,5,5,9,Medium,Bronze,95.96
5974,49,Female,Trainer2,42872,8,2,3,Low,Gold,76.6
5975,34,Female,Trainer1,110194,7,2,9,High,Gold,76.24
5976,58,Female,Trainer1,107674,5,5,14,Medium,Bronze,100
5977,53,Female,Trainer1,52196,8,1,4,Medium,Silver,58.36
5978,63,Male,Trainer2,49977,4,3,9,Medium,Silver,68.36
5979,36,Male,Trainer9,67938,4,3,15,High,Silver,71.2
5980,52,Male,Trainer5,76751,6,2,1,Low,Bronze,68.5
5981,63,Male,Trainer2,66032,5,8,9,High,Gold,93.79
5982,57,Female,Trainer2,98295,6,7,10,High,Silver,100
5983,45,Male,Trainer2,95638,2,4,6,High,Bronze,64.02
5984,18,Female,Trainer1,64441,1,6,19,High,Gold,52.59
5985,59,Female,Trainer2,106989,7,4,2,Low,Bronze,100
5986,35,Female,Trainer9,106916,2,6,8,High,Gold,83.74
5987,65,Male,Trainer3,65784,3,6,7,High,Bronze,84.98
5988,57,Female,Trainer2,59493,3,7,7,High,Gold,100
5989,50,Male,Trainer9,51471,9,9,2,Medium,Gold,100
5990,29,Female,Trainer1,54274,4,10,9,Low,Gold,87.45
5991,25,Male,Trainer3,35916,6,1,5,Low,Bronze,45.03
5992,41,Male,Trainer5,119359,8,8,12,High,Silver,100
5993,33,Female,Trainer5,66070,6,9,20,Low,Silver,100
5994,67,Female,Trainer1,31963,6,5,5,Medium,Bronze,76.28
5995,21,Male,Trainer1,33522,10,6,4,High,Gold,100
5996,55,Male,Trainer5,89076,2,3,1,High,Gold,58.43
5997,61,Female,Trainer1,117824,8,3,3,Low,Gold,87.56
5998,44,Female,Trainer5,78848,1,8,19,High,Silver,83.25
5999,26,Female,Trainer1,62739,7,4,11,Low,Gold,57.21
6000,64,Male,Trainer5,84825,9,2,19,High,Silver,100
6001,33,Female,Trainer9,106895,9,8,17,Low,Silver,100
6002,29,Male,Trainer1,73303,10,2,1,Low,Gold,84.97
6003,48,Female,Trainer5,114639,3,3,1,High,Bronze,75.74
6004,41,Female,Trainer1,67861,1,8,13,Medium,Bronze,77.31
6005,31,Female,Trainer5,119006,8,10,13,Medium,Silver,100
6006,62,Male,Trainer5,60779,3,10,12,High,Bronze,100
6007,42,Male,Trainer3,100229,8,4,14,Medium,Gold,100
6008,51,Male,Trainer1,48036,10,8,3,High,Gold,100
6009,20,Male,Trainer9,57705,7,7,12,Low,Silver,96.96
6010,41,Female,Trainer2,73797,8,2,9,Low,Gold,81.84
6011,59,Female,Trainer2,114297,5,10,4,High,Bronze,100
6012,26,Female,Trainer1,111291,4,9,2,Medium,Gold,94.88
6013,43,Male,Trainer5,97939,9,7,2,High,Silver,100
6014,37,Male,Trainer5,116491,2,5,18,Medium,Silver,63.01
6015,57,Female,Trainer9,93318,3,1,12,High,Bronze,72.91
6016,27,Female,Trainer1,106567,2,7,5,High,Bronze,86.82
6017,36,Male,Trainer2,54539,2,2,12,Low,Bronze,43.51
6018,20,Male,Trainer9,115447,4,3,11,Medium,Silver,63.85
6019,41,Male,Trainer1,71491,6,6,17,High,Gold,96.31
6020,22,Male,Trainer1,91126,4,2,2,Medium,Gold,61.37
6021,20,Female,Trainer1,104262,7,9,3,High,Silver,100
6022,44,Male,Trainer3,114410,8,4,15,Low,Silver,100
6023,33,Female,Trainer9,47762,7,8,16,Low,Bronze,98.72
6024,66,Female,Trainer1,57682,4,9,9,Low,Gold,100
6025,32,Female,Trainer9,111941,1,3,8,Medium,Silver,58.09
6026,52,Male,Trainer2,48532,5,2,6,Medium,Silver,59.2
6027,29,Female,Trainer1,55061,3,1,8,High,Silver,58.36
6028,58,Female,Trainer5,49496,7,8,9,Medium,Silver,100
6029,61,Female,Trainer1,82745,4,10,6,High,Gold,100
6030,43,Male,Trainer1,39841,10,9,4,Low,Gold,100
6031,64,Female,Trainer9,91830,5,5,17,Low,Silver,100
6032,51,Female,Trainer9,81241,9,8,15,Medium,Bronze,100
6033,40,Female,Trainer3,97024,3,10,18,Medium,Bronze,100
6034,48,Male,Trainer1,50478,9,1,16,High,Gold,91.35
6035,67,Male,Trainer2,66422,1,7,17,Medium,Silver,83.57
6036,37,Female,Trainer9,43421,4,4,3,Low,Bronze,70.58
6037,29,Female,Trainer3,113562,2,4,20,High,Bronze,89.63
6038,40,Male,Trainer5,73079,7,7,4,High,Silver,100
6039,21,Male,Trainer5,64528,3,1,9,Low,Silver,36.39
6040,40,Male,Trainer3,106421,4,2,18,Medium,Bronze,75.7
6041,65,Female,Trainer5,62813,7,4,2,Low,Silver,100
6042,65,Male,Trainer1,91356,6,2,12,High,Gold,100
6043,18,Male,Trainer9,93599,4,8,17,Medium,Gold,85.36
6044,42,Male,Trainer2,66109,7,9,20,Medium,Gold,100
6045,19,Male,Trainer5,49383,10,10,2,Medium,Gold,100
6046,47,Female,Trainer1,60265,6,10,6,Medium,Gold,98.64
6047,20,Male,Trainer9,91233,8,1,4,Medium,Bronze,86.8
6048,38,Female,Trainer1,40209,10,7,6,Low,Gold,100
6049,42,Male,Trainer1,52744,9,7,16,High,Gold,100
6050,37,Female,Trainer9,61336,5,9,8,Medium,Gold,77.07
6051,66,Female,Trainer5,64686,6,10,1,High,Bronze,100
6052,69,Female,Trainer5,111361,9,3,6,Low,Silver,100
6053,39,Female,Trainer1,91843,4,1,8,High,Silver,67.97
6054,38,Male,Trainer3,63036,10,9,18,Medium,Bronze,100
6055,50,Female,Trainer5,85529,7,3,16,Low,Silver,86.56
6056,69,Female,Trainer1,87313,1,7,11,Medium,Gold,93.46
6057,55,Female,Trainer2,119684,4,4,4,High,Gold,70.3
6058,32,Female,Trainer2,98444,10,10,4,Medium,Silver,100
6059,63,Female,Trainer3,47861,8,3,10,High,Bronze,89.93
6060,69,Male,Trainer1,93144,3,8,18,Medium,Gold,100
6061,32,Female,Trainer2,85553,2,4,17,Low,Bronze,71.58
6062,63,Female,Trainer5,89711,3,6,1,Low,Silver,77.37
6063,42,Female,Trainer1,105818,7,10,20,Low,Bronze,100
6064,38,Female,Trainer3,84322,5,5,12,High,Bronze,100
6065,41,Female,Trainer3,100482,8,1,12,Medium,Bronze,74.09
6066,22,Male,Trainer5,107196,1,4,13,Low,Bronze,68.35
6067,23,Male,Trainer2,98526,7,7,16,Low,Bronze,100
6068,66,Male,Trainer2,73988,5,2,3,Medium,Silver,57.56
6069,60,Female,Trainer3,52756,5,4,12,Low,Bronze,69.49
6070,65,Female,Trainer9,92873,5,1,15,High,Gold,78.26
